customer_id,cluster,purchase_frequency,total_spend,avg_price,unique_products,unique_categories,recency_days,age,tenure_months,num_purchases,spend_per_visit,average_purchase_value,days_since_first_purchase,monetary_per_month,purchase_intensity,category_diversity_ratio,avg_items_per_purchase,price_sensitivity,spending_consistency,purchase_value_range,days_between_purchases,purchase_regularity,recent_activity_ratio,customer_value_score,price_std,total_quantity,customer_lifetime_days,feedback_sentiment,sentiment_encoded,gender,region,feedback_sentiment,sentiment_encoded
CUST01471,0,4,39600,2787.5,4,3,523,36,7,4,9900.0,9900.0,1394,5657.142857142857,0.002867383512544803,0.75,3.75,1.3412095521332033,0.7722410322089279,23900,217.75,0.004571428571428572,0.05736137667304015,15841.2,3738.621626571304,15,871,0.35724999999999996,2,Female,West,0.35724999999999996,2
CUST01472,0,4,92250,17012.5,4,3,173,28,14,4,23062.5,23062.5,701,6589.285714285715,0.005698005698005698,0.75,2.75,1.1540027649238467,0.825137982715714,44750,132.0,0.007518796992481203,0.17341040462427745,36958.799999999996,19632.47203826694,11,528,0.592175,0,Male,East,0.592175,0
CUST01473,0,4,96200,8012.5,4,3,403,38,49,4,24050.0,24050.0,927,1963.265306122449,0.004310344827586207,0.75,3.25,0.7030627378735097,0.8313575363036554,47800,131.0,0.007575757575757576,0.07444168734491315,38481.2,5633.290187211496,13,524,0.41819999999999996,0,Female,West,0.41819999999999996,0
CUST01474,0,3,60000,11000.0,2,1,88,43,48,3,20000.0,20000.0,1331,1250.0,0.0022522522522522522,0.5,2.6666666666666665,0.6298366572977735,0.8738680163771168,15000,414.3333333333333,0.0024077046548956664,0.3409090909090909,24084.0,6928.203230275509,8,1243,0.3053333333333333,2,Female,South,0.3053333333333333,2
CUST01475,1,10,323550,9115.0,6,3,18,49,46,10,32355.0,32355.0,1343,7033.695652173913,0.00744047619047619,0.5,3.8,1.4756135911581585,0.886101402384266,134900,132.5,0.00749063670411985,1.6666666666666667,129527.1,13450.217883406614,38,1325,0.19227999999999998,2,Male,East,0.19227999999999998,2
CUST01476,0,4,96550,6787.5,4,2,315,51,6,4,24137.5,24137.5,1411,16091.666666666666,0.0028328611898017,0.5,3.25,1.1561134379377254,0.7675197362368168,59950,274.0,0.0036363636363636364,0.09523809523809523,38636.2,7847.119960002311,13,1096,0.11677499999999998,2,Female,East,0.11677499999999998,2
CUST01477,0,2,151000,26500.0,2,2,318,48,11,2,75500.0,75500.0,466,13727.272727272728,0.004282655246252677,1.0,2.5,0.987281166184991,0.6421550363448317,119000,74.0,0.013333333333333334,0.09433962264150944,60414.7,26162.95090390226,5,148,0.43025,2,Male,West,0.43025,2
CUST01478,0,3,51200,5033.333333333333,3,3,407,39,22,3,17066.666666666668,17066.666666666668,1012,2327.2727272727275,0.0029615004935834156,1.0,3.3333333333333335,1.232802402285365,0.7399992848734394,35800,201.66666666666666,0.00493421052631579,0.07371007371007371,20480.9,6205.105424836337,10,605,0.3374333333333333,2,Male,West,0.3374333333333333,2
CUST01479,0,1,48000,12000.0,1,1,102,38,15,1,48000.0,48000.0,102,3200.0,0.009708737864077669,1.0,4.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.29411764705882354,19279.2,17677.66952966369,4,0,-0.3089,0,Female,East,-0.3089,0
CUST01480,1,5,255750,12030.0,5,3,115,61,13,5,51150.0,51150.0,1253,19673.076923076922,0.003987240829346092,0.6,3.8,1.585066562051318,0.7236485392787378,224750,227.6,0.004374453193350831,0.2608695652173913,102376.5,19068.350741477356,19,1138,0.08059999999999998,0,Male,South,0.08059999999999998,0
CUST01481,0,2,222000,41000.0,2,1,1415,57,33,2,111000.0,111000.0,1443,6727.272727272727,0.0013850415512465374,0.5,2.0,1.0002973977760916,0.6132475684308374,198000,14.0,0.06666666666666667,0.02120141342756184,88800.6,41012.193308819755,4,28,0.2202,2,Male,North,0.2202,2
CUST01482,0,3,60000,10000.0,3,2,298,36,22,3,20000.0,20000.0,1130,2727.2727272727275,0.002652519893899204,0.6666666666666666,2.0,0.6244997998398398,0.8277004181742718,24000,277.3333333333333,0.0035928143712574854,0.10067114093959731,24021.0,6244.9979983983985,6,832,0.5643666666666666,2,Female,West,0.5643666666666666,2
CUST01483,0,2,24100,4025.0,2,2,188,63,34,2,12050.0,12050.0,433,708.8235294117648,0.004608294930875576,1.0,2.5,1.3966456920330566,0.5878069988799663,23900,122.5,0.008097165991902834,0.1595744680851064,9693.7,5621.4989104330525,5,245,-0.01815,1,Male,North,-0.01815,1
CUST01484,1,4,257000,21000.0,3,2,82,60,21,4,64250.0,64250.0,1076,12238.095238095239,0.003714020427112349,0.6666666666666666,3.0,1.559599537722746,0.7241076368910285,207000,248.5,0.004008016032064128,0.36585365853658536,102886.09999999999,32751.59029217767,12,994,-0.01815,1,Female,West,-0.01815,1
CUST01485,1,4,641000,35500.0,4,1,240,43,35,4,160250.0,160250.0,1153,18314.285714285714,0.0034662045060658577,0.25,3.75,0.7719543440025195,0.804705914776972,320000,228.25,0.004362050163576881,0.125,256438.7,27404.379212089443,15,913,0.28595,2,Female,East,0.28595,2
CUST01486,1,5,177100,8410.0,4,3,107,51,42,5,35420.0,35420.0,1080,4216.666666666667,0.004625346901017576,0.75,3.8,0.7714291519359738,0.8642336699058483,59900,194.6,0.005112474437627812,0.2803738317757009,70918.9,6487.71916778154,19,973,0.16292,2,Female,West,0.16292,2
CUST01487,1,6,298450,18358.333333333332,6,3,250,19,56,6,49741.666666666664,49741.666666666664,1256,5329.464285714285,0.00477326968973747,0.5,3.3333333333333335,1.4729074560619115,0.7875516819084144,209800,167.66666666666666,0.005928853754940712,0.12,119416.3,27040.12604753659,20,1006,-0.31335,0,Female,North,-0.31335,0
CUST01488,1,6,344000,25000.0,5,2,49,38,1,6,57333.333333333336,57333.333333333336,1323,344000.0,0.004531722054380665,0.4,2.6666666666666665,0.6592116503824852,0.8883971824006183,119000,212.33333333333334,0.0046875,0.6122448979591837,137696.59999999998,16480.29125956213,16,1274,0.4888166666666667,2,Male,North,0.4888166666666667,2
CUST01489,1,5,123600,9030.0,5,3,205,56,26,5,24720.0,24720.0,1254,4753.846153846154,0.00398406374501992,0.6,3.0,1.1419156629249034,0.8020580593344678,74900,209.8,0.004743833017077799,0.14634146341463414,49489.5,10311.498436211878,15,1049,0.5173,2,Male,West,0.5173,2
CUST01490,0,4,140700,17537.5,4,2,1008,31,52,4,35175.0,35175.0,1455,2705.769230769231,0.0027472527472527475,0.5,3.25,1.2404483301096747,0.7642507836057667,89800,111.75,0.008869179600886918,0.02976190476190476,56281.2,21754.36258929842,13,447,0.592175,0,Female,East,0.592175,0
CUST01491,1,3,300150,20016.666666666668,3,2,403,29,56,3,100050.0,100050.0,1147,5359.821428571428,0.002613240418118467,0.6666666666666666,4.333333333333333,1.1436002241472008,0.7238653479854754,224850,248.0,0.004016064257028112,0.07444168734491315,120060.9,22891.064486679803,13,744,0.27076666666666666,2,Male,South,0.27076666666666666,2
CUST01492,1,4,170250,10762.5,4,2,540,27,16,4,42562.5,42562.5,1333,10640.625,0.0029985007496251873,0.5,4.25,1.0670789252440958,0.7515415287538848,124750,198.25,0.005018820577164366,0.05555555555555555,68101.2,11484.43693293958,17,793,0.5871,0,Male,West,0.5871,0
CUST01493,0,4,137050,15512.5,3,2,588,42,21,4,34262.5,34262.5,1370,6526.190476190476,0.0029175784099197666,0.6666666666666666,1.75,0.7730787904228511,0.7528407882141168,99950,195.5,0.005089058524173028,0.05102040816326531,54821.2,11992.384736434478,7,782,0.1379,2,Male,South,0.1379,2
CUST01494,1,6,164400,12183.333333333334,5,3,951,25,41,6,27400.0,27400.0,1453,4009.756097560976,0.0041265474552957355,0.6,2.8333333333333335,0.881280167376164,0.8623771296296903,74600,83.66666666666667,0.011811023622047244,0.031545741324921134,65761.8,10736.930039199598,17,502,0.44626666666666664,0,Female,East,0.44626666666666664,0
CUST01495,1,6,174750,9525.0,4,2,93,48,35,6,29125.0,29125.0,1388,4992.857142857143,0.004319654427645789,0.5,3.6666666666666665,0.7781202776549964,0.8475931626517652,74750,215.83333333333334,0.004611837048424289,0.3225806451612903,69983.40000000001,7411.59564466384,22,1295,0.42416666666666664,0,Male,South,0.42416666666666664,0
CUST01496,1,6,410150,21175.0,6,3,124,60,11,6,68358.33333333333,68358.33333333333,1433,37286.36363636364,0.0041841004184100415,0.5,2.6666666666666665,1.1922393362556736,0.7939226181917266,279850,218.16666666666666,0.0045627376425855515,0.24193548387096775,164134.09999999998,25245.66794521389,16,1309,0.2579833333333333,0,Male,West,0.2579833333333333,0
CUST01497,0,3,106100,27350.0,3,2,558,53,4,3,35366.666666666664,35366.666666666664,921,26525.0,0.0032537960954446853,0.6666666666666666,2.0,1.3680489786362262,0.752192576657144,69900,121.0,0.00819672131147541,0.053763440860215055,42440.9,37416.13956570079,6,363,0.27076666666666666,2,Male,East,0.27076666666666666,2
CUST01498,1,4,470000,26500.0,3,2,61,37,53,4,117500.0,117500.0,1401,8867.924528301886,0.0028530670470756064,0.6666666666666666,3.75,1.0943396226415094,0.7518758605357184,314000,335.0,0.002976190476190476,0.4918032786885246,188092.40000000002,29000.0,15,1340,0.48522499999999996,2,Male,North,0.48522499999999996,2
CUST01499,0,3,200000,43333.333333333336,3,1,1027,32,14,3,66666.66666666667,66666.66666666667,1334,14285.714285714286,0.0022471910112359553,0.3333333333333333,1.3333333333333333,0.6354889093022426,0.7539888654613776,125000,102.33333333333333,0.00967741935483871,0.029211295034079845,80000.9,27537.852736430512,4,307,-0.11506666666666666,0,Male,East,-0.11506666666666666,0
CUST01500,1,4,299000,26250.0,4,2,1,58,34,4,74750.0,74750.0,1404,8794.117647058823,0.0028469750889679717,0.5,2.5,1.116467813207774,0.7656207482104747,202000,350.75,0.0028429282160625444,30.0,119710.4,29307.28009670407,10,1403,-0.04942500000000001,1,Female,West,-0.04942500000000001,1
CUST01501,1,4,505300,28775.0,3,2,281,21,5,4,126325.0,126325.0,1327,101060.0,0.0030120481927710845,0.6666666666666666,3.75,1.2060301676226044,0.774151742199767,279900,261.5,0.0038095238095238095,0.10676156583629894,202146.40000000002,34703.51807334044,15,1046,0.330025,0,Male,East,0.330025,0
CUST01502,0,2,145000,42500.0,2,1,27,39,2,2,72500.0,72500.0,766,72500.0,0.002607561929595828,0.5,3.0,0.9150793638884732,0.9761973864908865,5000,369.5,0.002699055330634278,1.1111111111111112,58102.0,38890.87296526011,6,739,0.39225,2,Male,West,0.39225,2
CUST01503,1,5,315100,29020.0,4,2,77,22,1,5,63020.0,63020.0,1358,315100.0,0.003679175864606328,0.5,1.8,0.969181483777828,0.7886658576115123,209900,256.2,0.0038880248833592537,0.38961038961038963,126127.9,28125.646659232567,9,1281,-0.25972,0,Female,South,-0.25972,0
CUST01504,1,7,225300,9157.142857142857,5,3,197,29,24,7,32185.714285714286,32185.714285714286,1074,9387.5,0.0065116279069767444,0.6,3.2857142857142856,0.9757683179840553,0.8805020598862583,74950,125.28571428571429,0.007918552036199095,0.15228426395939088,90172.5,8935.249883253991,23,877,0.4304571428571428,0,Male,North,0.4304571428571428,0
CUST01505,1,7,404500,15457.142857142857,5,3,97,34,43,7,57785.71428571428,57785.71428571428,1384,9406.976744186046,0.005054151624548736,0.6,3.4285714285714284,1.0200350666869025,0.8787177975041895,134800,183.85714285714286,0.005409582689335394,0.30927835051546393,161882.5,15766.827745074692,24,1287,0.22002857142857143,2,Male,South,0.22002857142857143,2
CUST01506,0,5,90500,5460.0,3,2,22,32,48,5,18100.0,18100.0,659,1885.4166666666667,0.007575757575757576,0.6666666666666666,2.4,1.3581916725594714,0.7718608555086939,59900,127.4,0.00778816199376947,1.3636363636363635,36304.4,7415.726532174714,12,637,0.20223999999999998,2,Female,North,0.20223999999999998,2
CUST01507,0,4,90450,11300.0,3,2,269,42,35,4,22612.5,22612.5,816,2584.285714285714,0.004895960832313341,0.6666666666666666,2.5,1.9882016841291426,0.6681439527705281,89900,136.75,0.007259528130671506,0.11152416356877323,36210.0,22466.67903065931,10,547,0.06787499999999999,1,Male,West,0.06787499999999999,1
CUST01508,1,7,300100,16728.571428571428,6,3,334,63,23,7,42871.42857142857,42871.42857142857,1456,13047.826086956522,0.004804392587508579,0.5,2.0,0.8690430535686433,0.827966627167559,179900,160.28571428571428,0.006200177147918512,0.08982035928143713,120051.40000000001,14537.848796126875,14,1122,0.39151428571428565,0,Female,South,0.39151428571428565,0
CUST01509,1,2,400000,47500.0,2,1,478,48,51,2,200000.0,200000.0,1239,7843.137254901961,0.0016129032258064516,0.5,3.5,0.6698906348083081,0.6534537935444722,300000,380.5,0.002621231979030144,0.06276150627615062,160000.6,31819.80515339464,7,761,0.6124499999999999,2,Male,North,0.6124499999999999,2
CUST01510,1,8,319400,15137.5,6,3,37,52,17,8,39925.0,39925.0,1253,18788.235294117647,0.006379585326953748,0.5,3.625,1.5628630875072156,0.869489494198993,139850,152.0,0.006535947712418301,0.8108108108108109,127860.79999999999,23657.839987140476,29,1216,0.320025,0,Male,West,0.320025,0
CUST01511,0,2,45100,7550.0,2,2,399,41,30,2,22550.0,22550.0,681,1503.3333333333333,0.002932551319648094,1.0,2.0,1.3954822569111998,0.5868644296714471,44900,141.0,0.007042253521126761,0.07518796992481203,18040.6,10535.891039679558,4,282,0.5606,2,Male,South,0.5606,2
CUST01512,1,3,328100,27350.0,3,3,116,41,20,3,109366.66666666667,109366.66666666667,180,16405.0,0.016574585635359115,1.0,3.3333333333333335,1.3680489786362262,0.6866874871458613,279900,21.333333333333332,0.04477611940298508,0.25862068965517243,131315.6,37416.13956570079,10,64,0.5205333333333333,2,Female,South,0.5205333333333333,2
CUST01513,0,1,60000,12000.0,1,1,252,33,14,1,60000.0,60000.0,252,4285.714285714285,0.003952569169960474,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.11904761904761904,24034.2,17677.66952966369,5,0,0.4404,2,Male,North,0.4404,2
CUST01514,0,5,141100,8410.0,4,3,13,35,7,5,28220.0,28220.0,985,20157.14285714286,0.005070993914807302,0.75,3.2,0.7714291519359738,0.85305138949988,59900,194.4,0.005117707267144319,2.3076923076923075,56547.1,6487.71916778154,16,972,0.26017999999999997,2,Male,East,0.26017999999999997,2
CUST01515,1,7,276250,17578.571428571428,6,3,175,50,4,7,39464.28571428572,39464.28571428572,1350,69062.5,0.0051813471502590676,0.5,3.2857142857142856,1.3549802818097405,0.856065689942623,139750,167.85714285714286,0.005922165820642978,0.17142857142857143,110559.1,23818.617668098366,23,1175,0.34695714285714285,0,Female,West,0.34695714285714285,0
CUST01516,0,4,80250,5762.5,4,3,351,20,11,4,20062.5,20062.5,1227,7295.454545454545,0.003257328990228013,0.75,4.0,0.9192313633646091,0.8262758335806898,35750,219.0,0.004545454545454545,0.08547008547008547,32105.4,5297.07073138856,16,876,0.276875,0,Male,North,0.276875,0
CUST01517,1,8,505000,21250.0,6,2,100,39,28,8,63125.0,63125.0,1428,18035.714285714286,0.005598320503848845,0.3333333333333333,2.25,1.108132878994505,0.8577737798669667,207000,166.0,0.005988023952095809,0.3,202081.9,23547.823678633235,18,1328,0.2450375,2,Female,East,0.2450375,2
CUST01518,1,4,330300,23525.0,4,3,377,52,56,4,82575.0,82575.0,869,5898.214285714285,0.004597701149425287,0.75,4.0,1.338451607545909,0.7868213289533612,209700,123.0,0.008064516129032258,0.07957559681697612,132121.2,31487.074067517508,16,492,0.40614999999999996,2,Male,South,0.40614999999999996,2
CUST01519,1,5,316000,22040.0,4,2,503,29,55,5,63200.0,63200.0,1401,5745.454545454545,0.003566333808844508,0.5,4.2,1.30739467984129,0.8365229085794912,139500,179.6,0.005537098560354375,0.05964214711729622,126401.5,28814.97874370203,21,898,0.48182,0,Female,East,0.48182,0
CUST01520,0,2,20000,5500.0,2,2,498,40,31,2,10000.0,10000.0,1161,645.1612903225806,0.0017211703958691911,1.0,2.5,0.642824346533225,0.8761006569007046,4000,331.5,0.0030075187969924814,0.060240963855421686,8000.6,3535.5339059327375,5,663,0.43025,2,Female,West,0.43025,2
CUST01521,1,9,622400,19238.88888888889,7,3,32,25,35,9,69155.55555555556,69155.55555555556,1434,17782.85714285714,0.0062717770034843206,0.42857142857142855,2.888888888888889,1.207273365585327,0.86442476258647,279900,155.77777777777777,0.006378454996456414,0.9375,249062.6,23226.598139011043,26,1402,0.2515444444444444,0,Female,South,0.2515444444444444,0
CUST01522,1,4,316050,30762.5,4,3,911,61,58,4,79012.5,79012.5,1151,5449.137931034483,0.003472222222222222,0.75,2.0,1.062287568450158,0.7675493926763118,209950,60.0,0.01639344262295082,0.03293084522502744,126421.2,32678.621324447984,8,240,0.593475,0,Female,East,0.593475,0
CUST01523,0,6,94400,7858.333333333333,6,3,272,54,24,6,15733.333333333334,15733.333333333334,682,3933.3333333333335,0.008784773060029283,0.5,2.1666666666666665,0.8177795651767038,0.863634297137738,35900,68.33333333333333,0.014423076923076924,0.11029411764705882,37789.700000000004,6426.38441634693,13,410,0.48295,0,Male,North,0.48295,0
CUST01524,0,4,107000,9500.0,4,2,508,32,32,4,26750.0,26750.0,1455,3343.75,0.0027472527472527475,0.5,2.75,0.5469634129164875,0.8144485084359138,52000,236.75,0.004206098843322818,0.05905511811023622,42801.2,5196.152422706632,11,947,0.5662499999999999,0,Female,North,0.5662499999999999,0
CUST01525,0,1,225000,45000.0,1,1,1014,55,49,1,225000.0,225000.0,1014,4591.836734693878,0.0009852216748768472,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.029585798816568046,90000.3,17677.66952966369,5,0,0.5719,0,Male,South,0.5719,0
CUST01526,0,4,52500,2800.0,3,3,853,43,46,4,13125.0,13125.0,1024,1141.304347826087,0.003902439024390244,1.0,3.5,1.3308863600628569,0.7368071782908073,39800,42.75,0.022857142857142857,0.035169988276670575,21001.2,3726.481808175999,14,171,0.5871,0,Female,East,0.5871,0
CUST01527,1,7,492400,24028.571428571428,4,3,346,38,6,7,70342.85714285714,70342.85714285714,1252,82066.66666666667,0.00558659217877095,0.75,2.4285714285714284,1.319380307871968,0.7961366436345709,349900,129.42857142857142,0.007667031763417306,0.08670520231213873,196967.80000000002,31702.82396915214,17,906,0.2031,0,Female,North,0.2031,0
CUST01528,0,5,90550,7830.0,5,3,105,59,4,5,18110.0,18110.0,1092,22637.5,0.004574565416285453,0.6,2.6,0.9175603063640192,0.8433021147574642,35950,197.4,0.005040322580645161,0.2857142857142857,36299.5,7184.4971988302705,13,987,0.31936,2,Male,West,0.31936,2
CUST01529,0,1,9000,3000.0,1,1,797,49,26,1,9000.0,9000.0,797,346.15384615384613,0.0012531328320802004,1.0,3.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.037641154328732745,3600.3,17677.66952966369,3,0,0.7845,2,Male,West,0.7845,2
CUST01531,1,4,540000,33750.0,3,1,310,60,4,4,135000.0,135000.0,845,135000.0,0.004728132387706856,0.3333333333333333,4.0,0.729545022355267,0.8429838833420122,220000,133.75,0.0074211502782931356,0.0967741935483871,216017.7,24622.14450449026,16,535,0.18705,2,Female,South,0.18705,2
CUST01532,0,2,9250,1525.0,2,2,566,43,20,2,4625.0,4625.0,1419,462.5,0.0014084507042253522,1.0,4.0,1.3678459045903706,0.5992025358406093,8750,426.5,0.0023391812865497076,0.053003533568904596,3700.6,2085.965004500315,8,853,0.50615,2,Female,West,0.50615,2
CUST01533,0,3,25300,8383.333333333334,3,2,266,45,30,3,8433.333333333334,8433.333333333334,1208,843.3333333333334,0.0024813895781637717,0.6666666666666666,2.0,1.7165579135567568,0.63812762657001,24900,314.0,0.0031746031746031746,0.11278195488721804,10150.6,14390.47717531748,6,942,0.17853333333333332,0,Female,South,0.17853333333333332,0
CUST01534,1,3,449000,35666.666666666664,3,1,173,30,45,3,149666.66666666666,149666.66666666666,1096,9977.777777777777,0.0027347310847766638,0.3333333333333333,3.3333333333333335,0.8533380735449325,0.7191390107106987,326000,307.6666666666667,0.0032397408207343412,0.17341040462427745,179658.5,30435.72462310259,10,923,-0.015300000000000017,1,Female,East,-0.015300000000000017,1
CUST01535,1,7,375000,17714.285714285714,6,2,602,27,21,7,53571.42857142857,53571.42857142857,985,17857.14285714286,0.007099391480730223,0.3333333333333333,2.5714285714285716,0.7710790849549368,0.8612585546616558,174000,54.714285714285715,0.017948717948717947,0.04983388704318937,150002.1,13659.115219201738,18,383,0.32859999999999995,2,Male,North,0.32859999999999995,2
CUST01536,0,2,66000,13500.0,2,2,264,60,51,2,33000.0,33000.0,575,1294.1176470588234,0.003472222222222222,1.0,2.5,0.15713484026367722,0.9396002108460414,6000,155.5,0.006389776357827476,0.11363636363636363,26430.899999999998,2121.3203435596424,5,311,0.496,0,Male,South,0.496,0
CUST01537,0,3,78400,9033.333333333334,3,2,115,32,33,3,26133.333333333332,26133.333333333332,1070,2375.757575757576,0.0028011204481792717,0.6666666666666666,3.3333333333333335,0.8723874703489627,0.7653677365631917,47600,318.3333333333333,0.003131524008350731,0.2608695652173913,31435.9,7880.56681548563,10,955,0.03706666666666666,1,Female,North,0.03706666666666666,1
CUST01538,0,4,61200,6525.0,4,3,77,43,4,4,15300.0,15300.0,1460,15300.0,0.0027378507871321013,0.75,2.75,0.999924151691614,0.834073398129955,29800,345.75,0.002883922134102379,0.38961038961038963,24567.600000000002,6524.505089787781,11,1383,-0.0863,1,Male,North,-0.0863,1
CUST01539,0,4,124000,12750.0,4,2,595,31,2,4,31000.0,31000.0,1039,62000.0,0.0038461538461538464,0.5,2.0,0.7478449537457675,0.7982650392687151,72000,111.0,0.008928571428571428,0.05042016806722689,49601.2,9535.023160258535,8,444,0.23384999999999997,2,Male,North,0.23384999999999997,2
CUST01540,1,6,539050,20175.0,4,3,86,60,54,6,89841.66666666667,89841.66666666667,1359,9982.407407407407,0.004411764705882353,0.75,3.5,1.2371371388026,0.8070854251553788,349950,212.16666666666666,0.004691164972634871,0.3488372093023256,215705.5,24959.241775342456,21,1273,0.3226333333333333,2,Female,South,0.3226333333333333,2
CUST01541,1,8,311400,16887.5,5,3,99,53,10,8,38925.0,38925.0,1410,31140.0,0.005669737774627924,0.6,2.625,1.541471398615073,0.8339430031982561,179600,163.875,0.006065200909780136,0.30303030303030304,124642.2,26031.598244112043,21,1311,0.2973125,2,Female,East,0.2973125,2
CUST01542,0,1,150,50.0,1,1,590,57,19,1,150.0,150.0,590,7.894736842105263,0.001692047377326565,1.0,3.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.05084745762711865,60.3,17677.66952966369,3,0,-0.4767,0,Male,West,-0.4767,0
CUST01543,1,2,350050,35025.0,2,2,202,49,9,2,175025.0,175025.0,1257,38894.444444444445,0.001589825119236884,1.0,3.0,1.4121946993290222,0.5858557618383455,349950,527.5,0.001892147587511826,0.1485148514851485,140069.5,49462.119343999,6,1055,0.18594999999999998,2,Male,South,0.18594999999999998,2
CUST01544,0,4,111000,8750.0,4,2,278,40,55,4,27750.0,27750.0,636,2018.1818181818182,0.006279434850863423,0.5,3.5,0.4882287854467161,0.886928790834938,33000,89.5,0.011049723756906077,0.1079136690647482,44427.299999999996,4272.001872658766,14,358,0.09595,1,Female,East,0.09595,1
CUST01545,0,3,48450,4050.0,3,2,169,53,52,3,16150.0,16150.0,740,931.7307692307693,0.004048582995951417,0.6666666666666666,3.3333333333333335,1.6999869997799453,0.6372232181070336,47850,190.33333333333334,0.005226480836236933,0.17751479289940827,19439.7,6884.947349108778,10,571,0.6006666666666667,2,Female,North,0.6006666666666667,2
CUST01546,1,6,197300,16683.333333333332,5,2,298,53,32,6,32883.333333333336,32883.333333333336,1008,6165.625,0.005946481665014866,0.4,2.3333333333333335,1.6101474026029803,0.7846025350286995,139950,118.33333333333333,0.008379888268156424,0.10067114093959731,78941.90000000001,26862.625833426388,14,710,0.5243,0,Female,North,0.5243,0
CUST01547,1,5,434050,19610.0,4,3,139,50,17,5,86810.0,86810.0,1041,25532.352941176472,0.0047984644913627635,0.75,3.0,1.4533942572027023,0.745964467692798,349950,180.4,0.005512679162072767,0.2158273381294964,173689.3,28501.061383744993,15,902,0.37388,2,Female,West,0.37388,2
CUST01548,1,4,195300,12025.0,4,3,192,27,11,4,48825.0,48825.0,939,17754.545454545456,0.00425531914893617,0.75,3.75,0.8795694090678217,0.7849401565207106,124700,186.75,0.005326231691078562,0.15625,78173.09999999999,10576.822144040556,15,747,0.33697499999999997,0,Male,North,0.33697499999999997,0
CUST01549,0,3,245000,33333.333333333336,2,1,253,22,52,3,81666.66666666667,81666.66666666667,674,4711.538461538462,0.0044444444444444444,0.5,3.0,0.9526279441628825,0.8158448387569293,110000,140.33333333333334,0.007075471698113207,0.11857707509881422,98034.5,31754.26480542942,9,421,0.5483333333333333,2,Female,South,0.5483333333333333,2
CUST01550,0,1,225000,45000.0,1,1,403,22,33,1,225000.0,225000.0,403,6818.181818181818,0.0024752475247524753,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.07444168734491315,90000.3,17677.66952966369,5,0,-0.3089,0,Female,South,-0.3089,0
CUST01551,1,4,367000,24250.0,4,2,95,50,54,4,91750.0,91750.0,1349,6796.2962962962965,0.002962962962962963,0.5,3.0,1.2698419868175523,0.7418816069380373,277000,313.5,0.003179650238473768,0.3157894736842105,146882.2,30793.668180325643,12,1254,0.5662499999999999,0,Female,North,0.5662499999999999,0
CUST01552,1,9,277700,17244.444444444445,6,3,4,64,51,9,30855.555555555555,30855.555555555555,1253,5445.098039215686,0.007177033492822967,0.5,2.3333333333333335,0.8344982013643262,0.9148346193660726,74700,138.77777777777777,0.007154213036565978,7.5,111191.0,14390.457872415936,21,1249,0.3348,0,Female,West,0.3348,0
CUST01553,0,4,138000,12750.0,3,2,407,40,37,4,34500.0,34500.0,1454,3729.7297297297296,0.0027491408934707906,0.6666666666666666,2.75,0.11764705882352941,0.8889822939314693,36000,261.75,0.003805899143672693,0.07371007371007371,55201.2,1500.0,11,1047,0.2718,0,Female,West,0.2718,0
CUST01554,0,3,105200,10016.666666666666,2,2,354,58,21,3,35066.666666666664,35066.666666666664,1009,5009.523809523809,0.0029702970297029703,1.0,3.6666666666666665,0.8617024816357642,0.73640322202364,74800,218.33333333333334,0.004559270516717325,0.0847457627118644,42084.200000000004,8631.386524384905,11,655,-0.12716666666666668,0,Female,South,-0.12716666666666668,0
CUST01555,1,6,456200,26700.0,4,3,195,35,57,6,76033.33333333333,76033.33333333333,850,8003.508771929824,0.007050528789659225,0.75,2.0,1.267963685658435,0.8141375097952953,209900,109.16666666666667,0.009077155824508321,0.15384615384615385,182532.8,33854.630407080214,12,655,0.29341666666666666,2,Male,East,0.29341666666666666,2
CUST01556,1,6,431050,27841.666666666668,4,3,130,59,39,6,71841.66666666667,71841.66666666667,1282,11052.564102564103,0.004676539360872954,0.75,2.5,1.185388373923685,0.8038820599619608,279950,192.0,0.0051813471502590676,0.23076923076923078,172492.3,33003.187977325266,15,1152,0.35329999999999995,0,Female,South,0.35329999999999995,0
CUST01557,0,3,62000,12666.666666666666,2,2,469,26,44,3,20666.666666666668,20666.666666666668,1402,1409.090909090909,0.0021382751247327157,1.0,2.0,0.3190619908679511,0.8633299340765279,17000,311.0,0.003205128205128205,0.06396588486140725,24800.9,4041.4518843273804,6,933,0.043833333333333335,1,Female,West,0.043833333333333335,1
CUST01558,1,6,288500,14850.0,5,3,142,48,55,6,48083.333333333336,48083.333333333336,1351,5245.454545454545,0.004437869822485207,0.6,3.1666666666666665,1.0423037367596228,0.8136130594574258,179500,201.5,0.0049382716049382715,0.2112676056338028,115468.7,15478.210490880398,19,1209,0.16266666666666665,2,Male,East,0.16266666666666665,2
