customer_id,purchase_frequency,total_spend,total_spend_std,total_spend_min,total_spend_max,avg_price,price_std,price_min,price_max,avg_quantity,quantity_std,total_quantity,unique_products,unique_categories,last_purchase_date_max,sale_date_min,sale_date_max,age,gender,region,segment,tenure_months,churn,num_purchases,recency_days,days_since_first_purchase,customer_lifetime_days,spend_per_month,spend_per_visit,average_purchase_value,monetary_per_month,purchase_intensity,category_diversity_ratio,avg_items_per_purchase,price_sensitivity,spending_consistency,purchase_value_range,days_between_purchases,purchase_regularity,recent_activity_ratio,customer_value_score,feedback_sentiment,sentiment_encoded,persona,pca1_personas,pca2_personas,persona_type,persona_type_detailed,final_persona_type,classification_confidence,alternative_persona
CUST01758,5,277100,46076.371384908336,100,125000,12020.0,9159.80349134194,100,25000,3.8,1.6431676725154984,19,5,3,2023-05-28,2020-06-04,2023-07-13,36,Male,North,Small Business,25,0,5,171,1305,1134,11084.0,55420.0,55420.0,11084.0,0.0038284839203675345,0.6,3.8,0.7620468794793627,0.8574265464165677,124900,226.8,0.004389815627743635,0.17543859649122806,110899.7,0.15114,2,0,1.7019595885995815,-1.6246997943397752,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01759,4,200300,61757.77279015169,300,140000,23525.0,31487.074067517504,100,70000,2.5,0.5773502691896257,10,3,2,2023-01-30,2020-06-07,2023-09-11,35,Female,North,Corporate,11,0,4,111,1302,1191,18209.090909090908,50075.0,50075.0,18209.090909090908,0.0030698388334612432,0.6666666666666666,2.5,1.3384516075459088,0.764335275643186,139700,297.75,0.0033472803347280333,0.2702702702702703,80197.4,0.0238,1,3,0.46931556897840865,-0.25133420398471007,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01760,4,240150,71138.37894085958,50,140000,23775.0,32984.85763700267,50,70000,2.25,1.2583057392117916,9,3,2,2023-01-28,2020-05-17,2023-12-12,35,Male,West,Small Business,20,1,4,19,1323,1304,12007.5,60037.5,60037.5,12007.5,0.0030211480362537764,0.6666666666666666,2.25,1.3873757155416475,0.7714711381680751,139950,326.0,0.0030581039755351682,1.5789473684210527,96165.0,0.73265,2,1,0.7463042259961948,-0.04697951437766368,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01761,6,304300,62499.61333213723,300,135000,14016.666666666666,17625.02955080265,100,45000,3.1666666666666665,1.3291601358251257,19,5,3,2023-08-03,2020-01-14,2023-01-16,49,Male,East,Small Business,12,0,6,349,1447,1098,25358.333333333332,50716.666666666664,50716.666666666664,25358.333333333332,0.004143646408839779,0.6,3.1666666666666665,1.257433737274862,0.8296082900296196,134700,183.0,0.005434782608695652,0.08595988538681948,121726.6,0.4770833333333333,2,0,2.178588321242053,-1.5728894407661913,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST01762,4,245000,54371.407927328866,15000,140000,36250.0,26575.364531836625,15000,70000,1.75,0.9574271077563382,7,3,1,2023-09-18,2021-05-12,2022-06-15,55,Male,East,Consumer,41,0,4,564,963,399,5975.609756097561,61250.0,61250.0,5975.609756097561,0.004149377593360996,0.3333333333333333,1.75,0.7331135043265276,0.8183814269246203,125000,99.75,0.009925558312655087,0.05319148936170213,98001.2,0.444125,2,1,-0.4132903743282285,1.6585862808783745,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01763,5,48200,9046.988449202308,200,24000,6010.0,5599.151721466387,50,12000,2.2,1.0954451150103324,11,4,3,2023-01-30,2020-06-15,2023-08-30,23,Male,South,Consumer,16,0,5,123,1294,1171,3012.5,9640.0,9640.0,3012.5,0.003861003861003861,0.75,2.2,0.9316392215418282,0.8419656877281835,23800,234.2,0.004251700680272109,0.24390243902439024,19354.1,0.1815,2,3,-0.64233107764925,-3.3104671042564533,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01764,8,247800,46361.33703236536,200,140000,13156.25,23532.12754482081,50,70000,3.25,1.0350983390135313,26,6,3,2023-06-28,2021-05-20,2023-09-16,48,Female,West,Consumer,58,0,8,106,955,849,4272.413793103448,30975.0,30975.0,4272.413793103448,0.008368200836820083,0.5,3.25,1.7886652765659523,0.8423948656880614,139800,106.125,0.009334889148191364,0.2830188679245283,99200.09999999999,0.40351249999999994,0,0,2.9452890664787748,-2.621590252722139,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01765,4,219500,58754.25516505167,500,135000,18025.0,19099.803663912357,100,45000,3.5,1.2909944487358056,14,4,2,2023-06-26,2020-05-26,2022-10-19,45,Male,East,Corporate,54,0,4,438,1314,876,4064.814814814815,54875.0,54875.0,4064.814814814815,0.003041825095057034,0.5,3.5,1.0596284973044303,0.7888468762851425,134500,219.0,0.004545454545454545,0.0684931506849315,87801.2,0.07694999999999999,1,3,0.4988450782762657,-0.33630992520573555,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01766,3,138000,5291.502622129181,40000,50000,15000.0,8888.194417315588,8000,25000,3.6666666666666665,1.5275252316519468,11,3,2,2023-09-18,2020-08-20,2022-08-25,48,Female,South,Consumer,8,0,3,493,1228,735,17250.0,46000.0,46000.0,17250.0,0.0024410089503661514,0.6666666666666666,3.6666666666666665,0.5925462944877059,0.9630717626286377,10000,245.0,0.0040650406504065045,0.060851926977687626,55200.9,0.47746666666666665,2,3,-1.087915416581337,-0.6246589060439292,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01767,5,660000,135904.37814875576,30000,350000,30600.0,26254.523419784255,8000,70000,4.0,1.224744871391589,20,4,2,2023-03-10,2023-04-07,2023-08-23,33,Female,South,Small Business,24,0,5,130,268,138,27500.0,132000.0,132000.0,27500.0,0.01858736059479554,0.5,4.0,0.857990961430858,0.829245344189632,320000,27.6,0.03496503496503496,0.23076923076923078,264072.0,0.22853999999999997,0,1,3.1497039144092662,3.456532491744266,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST01768,1,15000,49373.730996350685,15000,15000,3000.0,17677.66952966369,3000,3000,5.0,1.3662601021279464,5,1,1,2023-06-03,2023-04-22,2023-04-22,21,Male,South,Corporate,14,0,1,253,253,0,1071.4285714285713,15000.0,15000.0,1071.4285714285713,0.003937007874015748,1.0,5.0,1.002462093863965,0.8026357929251943,0,0.0,1.0,0.11857707509881422,6033.900000000001,-0.4767,0,2,-5.3432170898499916,1.1771068379909841,At Risk,At Risk,At Risk,High,
CUST01769,3,234100,114909.54413508625,100,210000,27350.0,37416.13956570079,50,70000,2.3333333333333335,0.5773502691896258,7,3,2,2023-02-10,2020-08-06,2023-01-17,62,Female,West,Corporate,47,0,3,348,1242,894,4980.851063829788,78033.33333333333,78033.33333333333,4980.851063829788,0.002413515687851971,0.6666666666666666,2.3333333333333335,1.3680489786362262,0.6707552957617404,209900,298.0,0.0033444816053511705,0.08620689655172414,93646.0,0.18386666666666665,2,1,0.04736605611135366,1.409859153141878,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01770,6,351000,63858.43718726602,9000,180000,18666.666666666668,14706.007842601834,3000,45000,2.8333333333333335,0.9831920802501751,17,6,2,2023-06-05,2020-03-14,2023-01-13,64,Male,West,Corporate,23,0,6,352,1387,1035,15260.869565217392,58500.0,58500.0,15260.869565217392,0.004322766570605188,0.3333333333333333,2.8333333333333335,0.7878218487108125,0.8460717404707367,171000,172.5,0.005763688760806916,0.08522727272727272,140405.69999999998,0.11704999999999999,2,0,2.516726302894478,-0.9474603889272992,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01771,3,297000,111727.34669721643,12000,225000,20000.0,22113.34438749598,3000,45000,4.666666666666667,0.5773502691896257,14,3,1,2023-08-14,2022-01-06,2023-10-15,26,Male,North,Consumer,42,0,3,77,724,647,7071.428571428572,99000.0,99000.0,7071.428571428572,0.004137931034482759,0.3333333333333333,4.666666666666667,1.1056672193747992,0.726645775967656,213000,215.66666666666666,0.004615384615384616,0.38961038961038963,118887.29999999999,-0.4207666666666667,0,1,0.629425493590907,1.8934789655804627,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01772,2,86000,9899.494936611665,36000,50000,18500.0,9192.388155425118,12000,25000,2.5,0.7071067811865476,5,2,2,2023-03-05,2022-05-08,2022-05-16,53,Male,East,Consumer,11,0,2,594,602,8,7818.181818181818,43000.0,43000.0,7818.181818181818,0.003316749585406302,1.0,2.5,0.49688584623919557,0.8967721890177304,14000,4.0,0.2,0.050505050505050504,34400.6,0.047599999999999976,0,2,-3.5813316927933436,0.6758904940100077,At Risk,At Risk,At Risk,High,
CUST01773,4,300400,103102.08533293591,400,225000,15025.0,20615.588761905394,100,45000,4.75,0.4999999999999999,19,4,3,2023-11-03,2020-02-19,2023-10-18,26,Female,East,Small Business,46,0,4,74,1411,1337,6530.434782608696,75100.0,75100.0,6530.434782608696,0.0028328611898017,0.75,4.75,1.3720857745028547,0.744481902124831,224600,334.25,0.002982848620432513,0.40540540540540543,120248.5,-0.01815,1,0,1.9927588448310027,-0.5536638595748019,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST01774,5,214000,30119.76095522672,8000,90000,17000.0,15779.7338380595,8000,45000,2.8,1.3038404810405297,14,3,2,2023-10-07,2020-12-18,2023-05-31,39,Female,North,Corporate,45,0,5,214,1108,894,4755.555555555556,42800.0,42800.0,4755.555555555556,0.004508566275924256,0.6666666666666666,2.8,0.9282196375329117,0.8766189150875381,82000,178.8,0.005561735261401557,0.14018691588785046,85646.8,0.25698,2,3,0.1343333457772622,-0.9144911434912356,Potential Loyalists,Loyal Customers,Potential Loyalists,Medium,Loyal Customers
CUST01775,2,85000,3535.5339059327375,40000,45000,11500.0,4949.747468305833,8000,15000,4.0,1.4142135623730951,8,2,2,2023-09-04,2020-06-14,2021-11-30,51,Female,East,Consumer,4,1,2,761,1295,534,21250.0,42500.0,42500.0,21250.0,0.0015432098765432098,1.0,4.0,0.43041282333094194,0.9600664981623179,5000,267.0,0.0037313432835820895,0.03942181340341656,34000.6,0.21005,2,3,-2.5836531729199543,-0.31395993400310096,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01776,5,100100,23227.182351718857,100,60000,5210.0,4750.842030629939,50,12000,3.4,1.51657508881031,17,4,3,2023-07-16,2020-10-21,2023-03-16,35,Male,East,Corporate,34,0,5,290,1166,876,2944.1176470588234,20020.0,20020.0,2944.1176470588234,0.004284490145672665,0.75,3.4,0.9118698715220611,0.8116621015026771,59900,175.2,0.005675368898978434,0.10344827586206896,40064.0,0.19519999999999998,0,3,-0.2641929881456323,-2.701533027877278,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01777,4,126500,40081.94730798393,500,90000,16275.0,19777.997033740972,100,45000,2.75,1.707825127659933,11,4,3,2023-07-14,2020-08-22,2023-03-19,39,Female,North,Consumer,52,0,4,287,1226,939,2432.6923076923076,31625.0,31625.0,2432.6923076923076,0.0032599837000814994,0.75,2.75,1.215237912979476,0.7593860081736307,89500,234.75,0.0042417815482502655,0.10452961672473868,50624.6,0.4492,2,3,-0.38547154141973056,-1.4043144960628622,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01778,4,318500,66817.38172062715,500,135000,25525.0,23006.57514711827,100,45000,3.75,0.9574271077563382,15,3,3,2023-08-12,2020-01-09,2023-11-26,49,Male,North,Corporate,7,0,4,35,1452,1417,45500.0,79625.0,79625.0,45500.0,0.0027529249827942187,1.0,3.75,0.9013349714835758,0.826591311759009,134500,354.25,0.0028149190710767065,0.8571428571428571,127500.2,0.08954999999999996,1,0,1.5975823006261642,-0.14546271626852492,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST01779,6,659000,94565.14509409197,12000,225000,35500.0,30118.100869742768,8000,70000,3.3333333333333335,1.632993161855452,20,4,2,2023-07-19,2020-03-08,2023-08-05,30,Male,East,Consumer,1,1,6,148,1393,1245,659000.0,109833.33333333333,109833.33333333333,659000.0,0.00430416068866571,0.5,3.3333333333333335,0.8483972075983879,0.8745096615604688,213000,207.5,0.004796163069544364,0.20270270270270271,263666.89999999997,0.48151666666666665,0,0,5.722846954763747,2.2405791413744613,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01780,4,324200,133281.19397224303,200,280000,20275.0,33310.19613671866,100,70000,3.5,1.0,14,4,3,2023-10-03,2020-07-04,2023-07-11,36,Female,East,Small Business,54,0,4,173,1275,1102,6003.7037037037035,81050.0,81050.0,6003.7037037037035,0.003134796238244514,0.75,3.5,1.6429196614904393,0.7086630101338555,279800,275.5,0.003616636528028933,0.17341040462427745,129738.8,0.23594999999999997,2,1,1.7798892252856415,0.4896393903249667,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01781,6,173100,31859.300055085954,100,90000,13841.666666666666,16232.387891701783,50,45000,2.5,1.224744871391589,15,6,3,2023-10-31,2020-12-21,2023-08-11,50,Female,South,Consumer,3,0,6,142,1105,963,57700.0,28850.0,28850.0,57700.0,0.0054249547920434,0.5,2.5,1.1727191733920614,0.8445579193209419,89900,160.5,0.006191950464396285,0.2112676056338028,69308.7,0.4262666666666666,2,0,1.4010416158962224,-2.3345782201162066,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST01782,6,348150,110191.29616262802,50,280000,17025.0,26506.258694881853,50,70000,2.0,1.5491933384829668,12,5,3,2023-07-26,2020-03-24,2022-04-22,63,Female,North,Corporate,45,1,6,618,1377,759,7736.666666666667,58025.0,58025.0,7736.666666666667,0.0043541364296081275,0.6,2.0,1.55690212598425,0.7595868033598917,279950,126.5,0.00784313725490196,0.04854368932038835,139261.8,0.3960333333333333,0,0,2.0376285729619874,-0.5079799868070128,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01783,2,225000,95459.41546018391,45000,180000,45000.0,0.0,45000,45000,2.5,2.1213203435596424,5,1,1,2023-02-18,2022-04-04,2022-12-21,46,Female,West,Small Business,47,0,2,375,636,261,4787.234042553191,112500.0,112500.0,4787.234042553191,0.0031397174254317113,1.0,2.5,0.0,0.7021169893756969,135000,130.5,0.0076045627376425855,0.08,90000.6,0.06575,1,1,-2.474733301991806,3.344084581752527,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01784,2,53000,26162.95090390226,8000,45000,26500.0,26162.95090390226,8000,45000,1.0,0.0,2,2,2,2023-01-23,2022-01-09,2023-11-06,52,Male,East,Consumer,56,0,2,55,721,666,946.4285714285714,26500.0,26500.0,946.4285714285714,0.002770083102493075,1.0,1.0,0.987281166184991,0.6695051080692777,37000,333.0,0.0029940119760479044,0.5454545454545454,21293.6,0.6023,2,3,-3.0973118227829692,0.06741527499686661,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01785,5,335100,119371.90624263315,100,280000,17820.0,29365.149412185867,100,70000,3.0,1.5811388300841898,15,4,3,2023-04-06,2020-03-06,2023-08-31,29,Female,North,Small Business,27,0,5,122,1395,1273,12411.111111111111,67020.0,67020.0,12411.111111111111,0.0035816618911174787,0.75,3.0,1.6478759490564459,0.7373393061200509,279900,254.6,0.003912363067292645,0.2459016393442623,134114.4,0.3553,2,0,2.216172594249774,-0.3606477833029251,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01786,5,97100,39531.089031292824,100,90000,9660.0,19795.52979841661,100,45000,3.0,1.8708286933869707,15,3,2,2023-12-23,2020-04-28,2023-10-14,19,Male,South,Corporate,28,0,5,78,1342,1264,3467.8571428571427,19420.0,19420.0,3467.8571428571427,0.0037230081906180195,0.6666666666666666,3.0,2.0492266872066884,0.710672810181298,89900,252.8,0.003940110323089046,0.38461538461538464,38927.6,0.13341999999999998,0,3,0.06930862247998464,-2.2427667012110857,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01787,7,339100,48931.98875796409,100,140000,33300.0,34532.06239617514,100,70000,2.142857142857143,1.6761634196950517,15,5,3,2023-06-07,2020-03-01,2023-08-22,51,Male,North,Corporate,32,0,7,131,1400,1269,10596.875,48442.857142857145,48442.857142857145,10596.875,0.004996431120628123,0.6,2.142857142857143,1.0369988707560103,0.8738970235042,139900,181.28571428571428,0.0054858934169279,0.22900763358778625,135712.30000000002,0.49062857142857147,2,0,2.9950034002284913,-1.0105935491630482,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01788,3,1000,144.33756729740642,250,500,66.66666666666667,28.867513459481287,50,100,5.0,0.0,15,2,1,2023-08-31,2021-07-27,2022-10-08,62,Female,South,Small Business,41,0,3,449,887,438,24.390243902439025,333.3333333333333,333.3333333333333,24.390243902439025,0.0033783783783783786,0.5,5.0,0.4330127018922193,0.8738680163771168,250,146.0,0.006802721088435374,0.066815144766147,400.9,0.5989333333333333,2,3,-2.777152684439881,-1.3983145749924333,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01789,8,498550,118823.4703171654,50,350000,17531.25,23601.648512339136,50,70000,2.5,1.3093073414159542,20,6,3,2023-09-30,2020-06-12,2023-06-22,43,Female,North,Small Business,29,0,8,192,1297,1105,17191.379310344826,62318.75,62318.75,17191.379310344826,0.0061633281972265025,0.5,2.5,1.346261590721662,0.8075338898898233,349950,138.125,0.0071877807726864335,0.15625,199474.3,-0.1811625,0,0,4.556821639890442,-1.1718955778632045,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01790,5,393000,55536.47450099799,24000,135000,27000.0,17592.61208575918,8000,45000,2.8,0.44721359549995787,14,4,2,2023-06-24,2020-12-30,2023-09-07,20,Male,North,Corporate,55,0,5,115,1096,981,7145.454545454545,78600.0,78600.0,7145.454545454545,0.004557885141294439,0.5,2.8,0.6515782253984882,0.8761829245597408,111000,196.2,0.005070993914807302,0.2608695652173913,157276.5,0.33181999999999995,2,0,1.6693353810554579,0.2877603865705194,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01791,2,24250,16793.786053180505,250,24000,6025.0,8449.926035179244,50,12000,3.5,2.1213203435596424,7,2,2,2023-06-04,2022-08-22,2022-12-01,42,Male,East,Small Business,23,0,2,395,496,101,1054.3478260869565,12125.0,12125.0,1054.3478260869565,0.004024144869215292,1.0,3.5,1.4024773502372188,0.5908324336497426,23750,50.5,0.019417475728155338,0.0759493670886076,9700.6,0.18594999999999998,2,3,-4.21945434336866,-0.2758152493995005,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01792,3,90000,27495.45416973504,6000,60000,10000.0,6244.9979983983985,3000,15000,2.6666666666666665,1.1547005383792515,8,3,1,2023-11-15,2020-12-11,2023-04-11,29,Male,East,Consumer,21,0,3,264,1115,851,4285.714285714285,30000.0,30000.0,4285.714285714285,0.002688172043010753,0.3333333333333333,2.6666666666666665,0.6244997998398398,0.765987081253247,54000,283.6666666666667,0.0035128805620608895,0.11363636363636363,36031.200000000004,-0.12183333333333335,0,3,-1.5234307345987674,-1.0552243834368882,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01793,5,189000,19395.875850293534,12000,60000,12600.0,1341.640786499874,12000,15000,3.0,1.5811388300841898,15,3,2,2023-03-22,2022-03-15,2023-11-03,24,Male,South,Corporate,15,0,5,58,656,598,12600.0,37800.0,37800.0,12600.0,0.0076103500761035,0.6666666666666666,3.0,0.10647942749999,0.9069277365919322,48000,119.6,0.008291873963515755,0.5172413793103449,75693.6,0.25505999999999995,0,3,-0.5288892088765809,-1.2496549585796866,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01794,2,180300,127067.08857922259,300,180000,22550.0,31749.094475275982,100,45000,3.5,0.7071067811865476,7,2,2,2023-12-17,2021-06-12,2022-04-17,52,Female,East,Small Business,9,0,2,623,932,309,20033.333333333332,90150.0,90150.0,20033.333333333332,0.0021436227224008574,1.0,3.5,1.4079421053337464,0.5865950087025288,179700,154.5,0.006430868167202572,0.048154093097913325,72120.6,0.047599999999999976,1,1,-1.7520021456565391,2.5004713778014374,Champions,At Risk,Champions,Medium,At Risk
CUST01795,4,241400,110019.07410384195,200,225000,13275.0,21479.4669393819,50,45000,3.75,1.2583057392117916,15,3,3,2023-07-17,2021-05-21,2023-11-11,18,Female,West,Small Business,45,1,4,50,954,904,5364.444444444444,60350.0,60350.0,5364.444444444444,0.004188481675392671,1.0,3.75,1.6180389408197287,0.6869291333021609,224800,226.0,0.004405286343612335,0.6,96655.7,0.33697499999999997,2,3,0.27629122736552947,-0.2225494181008006,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01796,4,210300,104950.02382086437,50,210000,17537.5,34975.0,50,70000,2.25,1.5,9,2,2,2023-05-13,2020-11-30,2022-11-21,49,Male,North,Small Business,4,1,4,405,1126,721,52575.0,52575.0,52575.0,52575.0,0.00354924578527063,1.0,2.25,1.9942979330007127,0.6670895610130056,209950,180.25,0.005517241379310344,0.07407407407407407,84121.2,0.280875,0,3,-0.46912979491546947,0.6122763802678406,Potential Loyalists,Potential Loyalists,Potential Loyalists,High,
CUST01797,3,81400,41548.204935151334,400,75000,9366.666666666666,13616.289264455765,100,25000,3.0,1.0,9,3,2,2023-01-30,2022-04-16,2023-10-30,22,Female,North,Small Business,37,0,3,62,624,562,2200.0,27133.333333333332,27133.333333333332,2200.0,0.0048,0.6666666666666666,3.0,1.4536963627532846,0.6620674132081407,74600,187.33333333333334,0.005309734513274336,0.4838709677419355,32651.800000000003,0.5989333333333333,2,3,-2.063038992120196,-0.7260525760636614,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01798,4,498000,151715.74297569343,25000,350000,33000.0,25416.530054277668,12000,70000,3.25,1.707825127659933,13,3,1,2023-01-07,2020-08-27,2023-04-09,55,Female,South,Corporate,14,0,4,266,1221,955,35571.42857142857,124500.0,124500.0,35571.42857142857,0.0032733224222585926,0.3333333333333333,3.25,0.7701978804326566,0.7664890459928886,325000,238.75,0.004171011470281543,0.11278195488721804,199230.90000000002,0.416325,2,1,2.492586369290021,3.0350651391780175,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST01799,3,87050,40268.48436846529,50,75000,12350.0,12478.681821410464,50,25000,1.6666666666666667,1.1547005383792517,5,3,2,2023-05-24,2020-05-07,2023-11-13,33,Female,South,Consumer,44,0,3,48,1333,1285,1978.409090909091,29016.666666666668,29016.666666666668,1978.409090909091,0.0022488755622188904,0.6666666666666666,1.6666666666666667,1.0104195806810092,0.6837184752221325,74950,428.3333333333333,0.002329192546583851,0.625,34916.0,0.48423333333333335,2,3,-1.3876954612393084,-1.5983776564172891,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01800,3,12350,6827.578877855117,100,12000,1033.3333333333333,1703.183294109396,50,3000,3.6666666666666665,1.5275252316519465,11,2,2,2023-11-07,2020-02-28,2023-11-03,57,Female,South,Corporate,24,0,3,58,1402,1344,514.5833333333334,4116.666666666667,4116.666666666667,514.5833333333334,0.0021382751247327157,1.0,3.6666666666666665,1.648241897525222,0.6439811865021652,11900,448.0,0.0022271714922048997,0.5172413793103449,5033.0,0.29856666666666665,2,3,-2.266741085411608,-2.7782364143052303,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01801,7,816000,102381.40642202753,6000,280000,26857.14285714286,23603.873774083295,3000,70000,4.0,1.0,28,6,2,2023-11-17,2020-04-10,2022-10-30,32,Male,West,Corporate,21,0,7,427,1360,933,38857.142857142855,116571.42857142857,116571.42857142857,38857.142857142855,0.005143277002204262,0.3333333333333333,4.0,0.8788676405243779,0.888519730793657,274000,133.28571428571428,0.007446808510638298,0.0702576112412178,326402.1,0.4579285714285714,2,0,5.905349696225344,1.552625113641739,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01802,4,432000,162259.05213577455,8000,350000,27750.0,29284.523785326157,8000,70000,2.75,1.707825127659933,11,3,2,2023-11-20,2021-05-19,2023-12-12,48,Male,East,Corporate,5,1,4,19,956,937,86400.0,108000.0,108000.0,86400.0,0.0041797283176593526,0.6666666666666666,2.75,1.055298154426168,0.7269556912046801,342000,234.25,0.004250797024442083,1.5789473684210527,172905.0,0.62635,0,1,2.1071985340182673,2.155641473082903,Champions,Loyal Customers,Champions,Medium,Loyal Customers
CUST01803,3,345000,95262.79441628825,60000,225000,25000.0,17320.508075688773,15000,45000,4.333333333333333,0.5773502691896257,13,2,1,2023-01-15,2020-08-13,2022-04-07,21,Male,South,Corporate,39,1,3,633,1235,602,8846.153846153846,115000.0,115000.0,8846.153846153846,0.0024271844660194173,0.5,4.333333333333333,0.6928203230275509,0.7836228824591229,165000,200.66666666666666,0.0049586776859504135,0.04739336492890995,138000.9,0.22236666666666663,0,1,0.30863307970989345,2.554226506930626,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01804,7,263450,37179.70676643503,150,90000,19735.714285714286,27127.856443849287,50,70000,2.857142857142857,1.6761634196950517,20,7,3,2023-12-14,2020-03-26,2023-04-03,33,Female,South,Corporate,38,1,7,272,1375,1103,6932.894736842105,37635.71428571428,37635.71428571428,6932.894736842105,0.005087209302325582,0.42857142857142855,2.857142857142857,1.3745566059134637,0.8763272360328628,89850,157.57142857142858,0.006306306306306306,0.11029411764705882,105410.0,0.1553142857142857,2,0,2.947092248978189,-2.2643920202407495,Loyal Customers,Potential Loyalists,Loyal Customers,Medium,Potential Loyalists
CUST01805,10,514200,83864.88869339513,200,280000,18205.0,22582.64390091549,50,70000,2.8,1.6193277068654826,28,7,3,2023-01-01,2020-05-14,2023-07-01,49,Female,South,Small Business,11,0,10,183,1326,1143,46745.454545454544,51420.0,51420.0,46745.454545454544,0.007535795026375283,0.42857142857142855,2.8,1.2404638231758027,0.8597729271875222,279800,114.3,0.008673026886383347,0.16393442622950818,205737.6,0.15778999999999999,2,0,5.715525521747278,-2.0453038943732285,Loyal Customers,Loyal Customers,Loyal Customers,High,
CUST01806,2,85000,3535.5339059327375,40000,45000,11500.0,4949.747468305833,8000,15000,4.0,1.4142135623730951,8,2,2,2023-05-24,2021-08-25,2023-01-21,58,Female,North,Small Business,4,1,2,344,858,514,21250.0,42500.0,42500.0,21250.0,0.002328288707799767,1.0,4.0,0.43041282333094194,0.9600664981623179,5000,257.0,0.003875968992248062,0.0872093023255814,34006.9,0.4404,2,3,-2.631313789507782,-0.2872100062794461,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01807,2,150000,21213.203435596424,60000,90000,28500.0,23334.52377915607,12000,45000,3.5,2.1213203435596424,7,2,1,2023-07-23,2020-12-12,2021-10-01,63,Female,North,Small Business,47,1,2,821,1114,293,3191.4893617021276,75000.0,75000.0,3191.4893617021276,0.0017937219730941704,0.5,3.5,0.8187552203212656,0.8761006569007046,30000,146.5,0.006779661016949152,0.03654080389768575,60000.6,0.23779999999999998,2,3,-1.873879539456789,2.0023947984520123,Potential Loyalists,At Risk,Potential Loyalists,Medium,At Risk
CUST01808,2,300000,84852.8137423857,90000,210000,57500.0,17677.66952966369,45000,70000,2.5,0.7071067811865476,5,2,1,2023-05-28,2022-03-03,2022-09-16,49,Male,South,Corporate,17,0,2,471,668,197,17647.058823529413,150000.0,150000.0,17647.058823529413,0.0029895366218236174,0.5,2.5,0.3074377309506729,0.7795187907884576,120000,98.5,0.010050251256281407,0.06369426751592357,120000.6,0.73265,2,1,-0.7792433226682647,4.903080530495884,Champions,Potential Loyalists,Champions,Medium,Potential Loyalists
CUST01809,4,393000,91039.8264497467,24000,210000,33750.0,29307.28009670407,8000,70000,2.75,0.5,11,4,2,2023-02-26,2022-05-20,2022-12-15,58,Female,North,Consumer,15,0,4,381,590,209,26200.0,98250.0,98250.0,26200.0,0.00676818950930626,0.5,2.75,0.8683638547171577,0.8119166616567687,186000,52.25,0.018779342723004695,0.07874015748031496,157201.2,0.607375,2,1,0.8608316875240472,2.5695292845306716,Champions,Loyal Customers,Champions,Medium,Loyal Customers
