price,quantity,age,tenure_months,category_encoded,region_encoded,gender_encoded,year,month,quarter,day_of_week,day_of_month,is_weekend,is_month_end,is_month_start,is_holiday_season,is_summer,is_spring,customer_total_purchases,customer_avg_quantity,customer_total_spent,customer_avg_spent,product_popularity,product_avg_price,product_total_sales,region_avg_sales,region_total_sales,price_vs_avg,discount_indicator,segment_avg_sales,customer_rolling_avg_3,customer_rolling_avg_7,total_value
25000,3,26,44,0,3,1,2021,11,4,1,23,0,0,0,0,0,0,4,2.0,154000,38500.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,57205.288270377736,41333.333333333336,38500.0,75000
45000,3,62,26,0,2,1,2022,4,2,2,20,0,0,0,0,0,1,4,2.25,265000,66250.0,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,57205.288270377736,79500.0,79500.0,135000
12000,4,27,56,0,1,1,2021,6,2,2,30,0,1,0,0,1,0,5,3.2,366000,73200.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,57205.288270377736,46500.0,46500.0,48000
25000,1,22,3,0,2,1,2023,5,2,3,11,0,0,0,0,0,1,7,2.857142857142857,196300,28042.85714285714,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,58106.99348645869,35333.333333333336,28042.85714285714,25000
45000,3,39,25,0,3,1,2021,9,3,5,4,1,0,1,0,0,0,4,3.0,160400,40100.0,799,45000.0,108450000,57156.431113370614,112426700,1.0,0,58106.99348645869,75500.0,75500.0,135000
45000,1,23,52,0,0,1,2021,9,3,2,15,0,0,0,0,0,0,7,2.142857142857143,203000,29000.0,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,57205.288270377736,25666.666666666668,25250.0,45000
100,5,59,49,2,1,0,2022,10,4,2,19,0,0,0,0,0,0,4,3.0,104500,26125.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,57205.288270377736,26833.333333333332,26125.0,500
15000,4,24,54,0,1,0,2021,11,4,6,7,1,0,0,0,0,0,5,3.2,388000,77600.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,57205.288270377736,118333.33333333333,118333.33333333333,60000
25000,2,35,54,0,0,1,2021,2,1,6,28,1,1,0,0,0,0,9,2.888888888888889,394300,43811.11111111111,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,57205.288270377736,45666.666666666664,68000.0,50000
12000,3,42,28,0,2,1,2021,10,4,4,1,0,0,1,0,0,0,5,3.2,251100,50220.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58039.03816199377,22700.0,22700.0,36000
15000,2,53,5,0,1,0,2021,6,2,0,21,0,0,0,0,1,0,7,2.5714285714285716,380650,54378.57142857143,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,57205.288270377736,126666.66666666667,126666.66666666667,30000
12000,5,34,23,0,2,0,2021,7,3,5,17,1,0,0,0,1,0,4,3.0,150100,37525.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58106.99348645869,60000.0,60000.0,60000
12000,4,25,2,1,0,0,2021,9,3,6,5,1,0,1,0,0,0,3,4.666666666666667,398250,132750.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58106.99348645869,132750.0,132750.0,48000
12000,2,26,52,0,0,0,2021,9,3,2,15,0,0,0,0,0,0,3,2.6666666666666665,24550,8183.333333333333,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,12025.0,12025.0,24000
12000,2,48,10,1,0,0,2021,1,1,0,25,0,0,0,1,0,0,6,2.3333333333333335,128500,21416.666666666668,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,57205.288270377736,30000.0,30000.0,24000
12000,4,30,6,0,2,1,2022,3,1,1,1,0,0,1,0,0,1,6,2.8333333333333335,376200,62700.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58039.03816199377,76066.66666666667,74550.0,48000
12000,2,30,31,0,1,1,2020,7,3,2,22,0,0,0,0,1,0,5,3.2,509000,101800.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58106.99348645869,24000.0,24000.0,24000
45000,1,61,30,0,1,0,2023,12,4,0,25,0,0,0,1,0,0,5,2.6,96650,19330.0,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,58106.99348645869,20166.666666666668,19330.0,45000
8000,4,58,6,1,3,1,2023,10,4,3,19,0,0,0,0,0,0,7,2.142857142857143,169100,24157.14285714286,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58106.99348645869,23333.333333333332,24157.14285714286,32000
12000,4,58,38,0,3,0,2023,12,4,0,11,0,0,0,1,0,0,7,3.142857142857143,399000,57000.0,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58039.03816199377,45000.0,57000.0,48000
45000,3,58,51,0,1,0,2020,1,1,3,16,0,0,0,1,0,0,7,2.857142857142857,328000,46857.142857142855,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,57205.288270377736,135000.0,135000.0,135000
50,5,42,14,2,0,0,2020,3,1,2,11,0,0,0,0,0,1,2,4.5,60250,30125.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,250.0,250.0,250
3000,3,37,22,0,1,0,2021,1,1,4,29,0,1,0,1,0,0,5,1.8,154150,30830.0,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58106.99348645869,26366.666666666668,30830.0,9000
50,2,57,59,2,0,0,2020,11,4,6,8,1,0,0,0,0,0,2,1.5,8100,4050.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,58039.03816199377,100.0,100.0,100
12000,1,40,15,0,3,0,2023,1,1,3,19,0,0,0,1,0,0,6,1.8333333333333333,91500,15250.0,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58039.03816199377,5033.333333333333,21275.0,12000
50,5,37,39,2,0,1,2020,12,4,2,30,0,1,0,1,0,0,5,3.0,84400,16880.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,58039.03816199377,175.0,175.0,250
50,1,41,56,2,3,1,2023,6,2,1,13,0,0,0,0,1,0,5,2.4,430050,86010.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,57205.288270377736,46016.666666666664,104512.5,50
100,2,22,43,2,2,1,2020,9,3,0,21,0,0,0,0,0,0,4,2.25,143500,35875.0,790,100.0,241800,58093.500252908445,114850850,1.0,0,58106.99348645869,200.0,200.0,200
3000,3,54,11,0,2,1,2023,1,1,4,6,0,0,0,1,0,0,8,2.875,413500,51687.5,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,37000.0,54500.0,9000
45000,1,55,27,0,2,1,2022,6,2,3,2,0,0,1,0,1,0,3,1.0,57050,19016.666666666668,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,57205.288270377736,19016.666666666668,19016.666666666668,45000
15000,2,62,26,0,0,1,2023,12,4,5,9,1,0,0,1,0,0,5,2.6,315000,63000.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58039.03816199377,93000.0,63000.0,30000
8000,1,46,56,1,3,0,2022,5,2,5,28,1,1,0,0,0,1,4,2.75,116050,29012.5,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58039.03816199377,8000.0,8000.0,8000
12000,1,18,58,0,1,0,2022,4,2,6,17,1,0,0,0,0,1,2,1.0,82000,41000.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,57205.288270377736,12000.0,12000.0,12000
3000,4,48,9,0,2,1,2022,6,2,3,2,0,0,1,0,1,0,6,3.1666666666666665,77800,12966.666666666666,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,4100.0,13075.0,12000
8000,1,51,57,1,1,1,2023,4,2,0,10,0,0,0,0,0,1,4,2.25,269000,67250.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,57205.288270377736,29666.666666666668,67250.0,8000
12000,5,41,11,1,3,1,2023,3,1,0,20,0,0,0,0,0,1,4,4.25,128250,32062.5,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,57205.288270377736,42666.666666666664,32062.5,60000
45000,1,58,25,0,2,0,2021,10,4,5,9,1,0,0,0,0,0,4,2.5,93500,23375.0,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,58039.03816199377,45000.0,45000.0,45000
15000,2,59,49,0,1,0,2021,3,1,1,9,0,0,0,0,0,1,4,3.0,104500,26125.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,57205.288270377736,34666.666666666664,34666.666666666664,30000
12000,5,36,25,1,1,1,2020,6,2,3,4,0,0,1,0,1,0,5,3.8,277100,55420.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58039.03816199377,60000.0,60000.0,60000
12000,3,25,34,1,1,1,2020,4,2,3,9,0,0,0,0,0,1,5,2.6,208000,41600.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58106.99348645869,24000.0,24000.0,36000
50,4,32,50,2,2,0,2023,9,3,4,1,0,0,1,0,0,0,4,4.0,12850,3212.5,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,283.3333333333333,3212.5,200
45000,3,41,29,0,1,0,2021,1,1,3,14,0,0,0,1,0,0,6,3.5,707200,117866.66666666667,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,58106.99348645869,163666.66666666666,122800.0,135000
12000,5,23,22,1,2,0,2020,2,1,6,9,1,0,0,0,0,0,8,3.25,552600,69075.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58039.03816199377,60000.0,60000.0,60000
100,1,64,41,2,0,0,2021,10,4,4,22,0,0,0,0,0,0,4,3.0,144100,36025.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,57205.288270377736,30050.0,30050.0,100
12000,2,29,15,0,2,0,2020,4,2,0,13,0,0,0,0,0,1,4,2.25,203000,50750.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58039.03816199377,24000.0,24000.0,24000
3000,2,36,22,0,3,0,2020,11,4,3,26,0,1,0,0,0,0,3,2.0,60000,20000.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,57205.288270377736,6000.0,6000.0,6000
3000,3,36,55,0,3,0,2020,5,2,0,18,0,0,0,0,0,1,5,2.8,99500,19900.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58106.99348645869,12000.0,12000.0,9000
100,3,52,13,2,1,0,2022,5,2,3,26,0,1,0,0,0,1,5,2.6,189400,37880.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58039.03816199377,12150.0,12150.0,300
50,2,51,42,2,3,0,2023,4,2,0,3,0,0,1,0,0,1,5,3.8,177100,35420.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,35033.333333333336,29275.0,100
3000,5,46,38,0,0,0,2023,2,1,3,9,0,0,0,0,0,0,5,4.6,366000,73200.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58039.03816199377,85000.0,85000.0,15000
15000,1,49,3,0,2,1,2021,1,1,6,31,1,1,0,1,0,0,5,3.4,149550,29910.0,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58039.03816199377,15000.0,15000.0,15000
50,1,56,37,2,3,0,2022,9,3,2,7,0,0,0,0,0,0,6,2.8333333333333335,255700,42616.666666666664,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,25033.333333333332,25033.333333333332,50
3000,5,46,52,0,3,1,2020,11,4,3,26,0,1,0,0,0,0,8,4.125,259700,32462.5,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58039.03816199377,15000.0,15000.0,15000
15000,4,21,47,0,0,1,2020,2,1,3,20,0,0,0,0,0,0,7,3.5714285714285716,655000,93571.42857142857,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,60000.0,60000.0,60000
50,3,63,24,2,0,0,2022,8,3,4,19,0,0,0,0,1,0,5,2.6,81350,16270.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,15116.666666666666,17337.5,150
12000,5,23,51,0,1,1,2023,4,2,2,26,0,1,0,0,0,1,5,3.4,237000,47400.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58039.03816199377,50333.333333333336,50250.0,60000
8000,4,20,11,1,1,1,2023,1,1,5,14,1,0,0,1,0,0,4,4.0,80250,20062.5,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,57205.288270377736,14750.0,20062.5,32000
50,4,42,49,2,0,1,2022,10,4,3,6,0,0,0,0,0,0,6,3.3333333333333335,504200,84033.33333333333,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,61733.333333333336,61733.333333333336,200
12000,3,27,51,0,2,0,2021,4,2,3,15,0,0,0,0,0,1,4,3.25,385000,96250.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,57205.288270377736,30000.0,30000.0,36000
3000,3,28,59,0,2,0,2022,5,2,5,14,1,0,0,0,0,1,3,2.6666666666666665,59300,19766.666666666668,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,19766.666666666668,19766.666666666668,9000
12000,2,41,35,1,0,0,2023,10,4,5,21,1,0,0,0,0,0,7,2.2857142857142856,235200,33600.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58039.03816199377,33066.666666666664,33600.0,24000
50,5,38,30,2,3,0,2021,7,3,0,5,0,0,1,0,1,0,3,4.0,100400,33466.666666666664,831,50.0,121850,57156.431113370614,112426700,1.0,0,58039.03816199377,200.0,200.0,250
100,2,42,20,2,3,0,2021,6,2,0,14,0,0,0,0,1,0,4,2.5,104200,26050.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,58106.99348645869,14733.333333333334,26050.0,200
100,1,39,30,2,0,1,2021,1,1,3,21,0,0,0,1,0,0,4,2.25,498100,124525.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,57205.288270377736,140050.0,140050.0,100
3000,4,24,34,0,1,1,2022,7,3,3,7,0,0,0,0,1,0,8,3.0,202650,25331.25,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58106.99348645869,4116.666666666667,17091.666666666668,12000
3000,4,30,35,0,3,0,2022,7,3,5,9,1,0,0,0,1,0,4,3.75,112700,28175.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58039.03816199377,4233.333333333333,28175.0,12000
100,4,54,1,2,2,1,2020,11,4,2,25,0,0,0,0,0,0,3,2.3333333333333335,102400,34133.333333333336,790,100.0,241800,58093.500252908445,114850850,1.0,0,58039.03816199377,400.0,400.0,400
45000,1,58,12,0,1,0,2023,4,2,2,19,0,0,0,0,0,1,3,1.3333333333333333,72000,24000.0,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,58039.03816199377,45000.0,45000.0,45000
15000,3,63,24,0,0,0,2022,6,2,3,2,0,0,1,0,1,0,5,2.6,81350,16270.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,34500.0,34500.0,45000
3000,5,40,46,0,2,0,2021,5,2,6,2,1,0,1,0,0,1,4,3.75,401200,100300.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,182500.0,182500.0,15000
12000,1,46,22,0,0,0,2023,8,3,2,9,0,0,0,0,1,0,7,1.7142857142857142,98400,14057.142857142857,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58039.03816199377,14033.333333333334,15400.0,12000
15000,4,52,44,0,3,0,2022,3,1,2,9,0,0,0,0,0,1,9,2.7777777777777777,262150,29127.777777777777,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58039.03816199377,33666.666666666664,31878.571428571428,60000
25000,3,41,58,0,0,1,2020,5,2,3,28,0,1,0,0,0,1,3,3.3333333333333335,120400,40133.333333333336,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58039.03816199377,75000.0,75000.0,75000
12000,4,49,46,0,0,1,2020,10,4,0,12,0,0,0,0,0,0,10,3.8,323550,32355.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,21033.333333333332,21033.333333333332,48000
12000,3,45,36,0,2,0,2020,5,2,3,21,0,0,0,0,0,1,5,4.0,794000,158800.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58106.99348645869,36000.0,36000.0,36000
12000,4,51,3,0,3,0,2021,8,3,3,12,0,0,0,0,1,0,6,3.3333333333333335,294000,49000.0,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58106.99348645869,39000.0,39000.0,48000
25000,1,55,57,0,1,0,2021,9,3,6,12,1,0,0,0,0,0,4,3.75,100200,25050.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58039.03816199377,33333.333333333336,33333.333333333336,25000
100,1,24,35,2,0,0,2020,11,4,6,1,1,0,1,0,0,0,4,2.5,171100,42775.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,58106.99348645869,32033.333333333332,32033.333333333332,100
12000,3,20,43,1,0,1,2020,2,1,5,22,1,0,0,0,0,0,4,3.0,533000,133250.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58106.99348645869,36000.0,36000.0,36000
12000,2,25,51,1,0,0,2023,3,1,3,2,0,0,1,0,0,1,5,4.0,586250,117250.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,57205.288270377736,68083.33333333333,117250.0,24000
8000,2,28,33,1,1,1,2021,6,2,1,15,0,0,0,0,1,0,2,2.5,25000,12500.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58039.03816199377,12500.0,12500.0,16000
45000,2,26,13,0,0,0,2020,1,1,3,30,0,1,0,1,0,0,5,3.2,423000,84600.0,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,57205.288270377736,90000.0,90000.0,90000
12000,3,26,56,1,0,0,2021,2,1,5,27,1,1,0,0,0,0,4,2.75,60600,15150.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,57205.288270377736,36000.0,36000.0,36000
25000,1,22,23,0,2,0,2023,1,1,2,11,0,0,0,1,0,0,7,3.2857142857142856,353100,50442.857142857145,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,57205.288270377736,44333.333333333336,50442.857142857145,25000
12000,5,56,28,1,3,0,2020,8,3,2,5,0,0,1,0,1,0,4,2.75,288000,72000.0,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58106.99348645869,60000.0,60000.0,60000
12000,2,22,1,0,1,0,2020,6,2,6,28,1,1,0,0,1,0,3,2.3333333333333335,48150,16050.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,57205.288270377736,24000.0,24000.0,24000
45000,3,22,20,0,2,1,2020,7,3,0,13,0,0,0,0,1,0,6,2.8333333333333335,500250,83375.0,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,58106.99348645869,146666.66666666666,146666.66666666666,135000
12000,2,29,21,0,0,1,2023,2,1,3,23,0,0,0,0,0,0,3,2.6666666666666665,90000,30000.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,42000.0,42000.0,24000
3000,4,18,38,0,2,1,2021,6,2,1,15,0,0,0,0,1,0,4,2.75,108000,27000.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,57205.288270377736,31000.0,31000.0,12000
15000,1,37,39,0,0,1,2022,7,3,5,2,1,0,1,0,1,0,4,2.75,153000,38250.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58106.99348645869,46000.0,38250.0,15000
50,1,26,3,2,1,0,2022,11,4,6,6,1,0,0,0,0,0,2,1.5,150,75.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,57205.288270377736,50.0,50.0,50
12000,1,64,28,0,0,1,2020,10,4,3,8,0,0,0,0,0,0,4,1.25,143000,35750.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,12000.0,12000.0,12000
50,2,22,55,2,1,0,2023,2,1,1,14,0,0,0,0,0,0,2,3.5,60100,30050.0,831,50.0,121850,59363.15510852303,112137000,1.0,0,57205.288270377736,30050.0,30050.0,100
12000,5,18,13,0,3,0,2022,7,3,0,25,0,0,0,0,1,0,6,3.0,291400,48566.666666666664,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,57205.288270377736,37500.0,37500.0,60000
15000,4,29,44,0,2,0,2022,3,1,1,8,0,0,0,0,0,1,4,2.25,72200,18050.0,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,30050.0,30050.0,60000
50,1,54,47,2,0,0,2023,9,3,5,9,1,0,0,0,0,0,7,3.142857142857143,340800,48685.71428571428,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,93483.33333333333,49300.0,50
15000,2,28,58,0,0,1,2023,11,4,4,17,0,0,0,0,0,0,4,2.25,311000,77750.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,58666.666666666664,77750.0,30000
25000,5,51,6,0,3,1,2020,11,4,4,6,0,0,0,0,0,0,10,3.1,733400,73340.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58039.03816199377,44400.0,67050.0,125000
50,5,43,20,2,3,0,2022,6,2,0,13,0,0,0,0,1,0,2,4.0,9250,4625.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,57205.288270377736,4625.0,4625.0,250
100,2,61,19,2,2,1,2022,6,2,5,18,1,0,0,0,1,0,8,3.625,415350,51918.75,790,100.0,241800,58093.500252908445,114850850,1.0,0,58106.99348645869,16116.666666666666,50764.28571428572,200
8000,2,19,45,1,0,0,2020,6,2,1,23,0,0,0,0,1,0,7,3.2857142857142856,401150,57307.142857142855,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58039.03816199377,108666.66666666667,108666.66666666667,16000
3000,5,49,36,0,1,1,2021,8,3,1,10,0,0,0,0,1,0,4,3.25,65600,16400.0,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58106.99348645869,5200.0,5200.0,15000
3000,2,21,21,0,0,0,2023,3,1,1,7,0,0,0,0,0,1,3,2.0,36000,12000.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58106.99348645869,12000.0,12000.0,6000
45000,2,37,37,0,1,1,2022,7,3,5,2,1,0,1,0,1,0,5,3.4,126950,25390.0,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,58106.99348645869,45125.0,45125.0,90000
25000,1,46,44,0,1,1,2021,5,2,4,21,0,0,0,0,0,1,3,1.6666666666666667,34050,11350.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58039.03816199377,12525.0,12525.0,25000
50,4,51,6,2,3,1,2023,4,2,0,3,0,0,1,0,0,1,10,3.1,733400,73340.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58039.03816199377,113400.0,73628.57142857143,200
3000,5,58,28,0,2,1,2020,3,1,0,9,0,0,0,0,0,1,7,2.857142857142857,470000,67142.85714285714,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58039.03816199377,15000.0,15000.0,15000
25000,1,22,31,0,0,1,2020,6,2,4,19,0,0,0,0,1,0,3,2.0,230000,76666.66666666667,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,58106.99348645869,25000.0,25000.0,25000
100,5,38,52,2,3,1,2021,6,2,4,11,0,0,0,0,1,0,5,3.0,395750,79150.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,58039.03816199377,300.0,300.0,500
25000,4,59,55,0,2,0,2020,8,3,1,25,0,0,0,0,1,0,2,2.5,103000,51500.0,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,57205.288270377736,100000.0,100000.0,100000
100,1,57,21,2,1,0,2021,1,1,4,8,0,0,0,1,0,0,1,1.0,100,100.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58039.03816199377,100.0,100.0,100
3000,2,61,15,0,1,0,2023,3,1,1,14,0,0,0,0,0,1,4,1.5,18200,4550.0,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,57205.288270377736,6033.333333333333,4550.0,6000
50,1,50,44,2,3,0,2023,7,3,4,28,0,1,0,0,1,0,6,2.1666666666666665,400050,66675.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,91683.33333333333,91683.33333333333,50
100,3,51,5,2,0,0,2020,6,2,6,14,1,0,0,0,1,0,5,4.2,523700,104740.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,57205.288270377736,300.0,300.0,300
15000,5,43,53,0,3,1,2023,10,4,1,24,0,0,0,0,0,0,5,4.4,605500,121100.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58039.03816199377,188333.33333333334,121100.0,75000
12000,1,38,4,0,0,0,2020,8,3,0,3,0,0,1,0,1,0,3,2.6666666666666665,51000,17000.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58039.03816199377,17000.0,17000.0,12000
15000,3,22,1,0,2,0,2023,1,1,0,9,0,0,0,1,0,0,5,1.8,315100,63020.0,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,90000.0,78750.0,45000
45000,3,25,55,0,2,1,2021,5,2,2,19,0,0,0,0,0,1,7,2.857142857142857,498200,71171.42857142857,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,58106.99348645869,132000.0,132000.0,135000
12000,1,34,4,1,1,0,2020,4,2,4,3,0,0,1,0,0,1,2,1.5,28000,14000.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,57205.288270377736,12000.0,12000.0,12000
15000,3,51,42,0,2,1,2021,4,2,6,4,1,0,1,0,0,1,6,2.5,412000,68666.66666666667,801,15000.0,35400000,58093.500252908445,114850850,1.0,0,58106.99348645869,65666.66666666667,60500.0,45000
100,4,41,44,2,1,0,2021,9,3,3,2,0,0,1,0,0,0,4,3.0,84500,21125.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58106.99348645869,400.0,400.0,400
100,1,45,30,2,2,0,2023,4,2,6,9,1,0,0,0,0,1,3,2.0,25300,8433.333333333334,790,100.0,241800,58093.500252908445,114850850,1.0,0,58106.99348645869,8433.333333333334,8433.333333333334,100
12000,5,23,57,1,2,1,2020,8,3,5,29,1,1,0,0,1,0,5,3.4,190000,38000.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58106.99348645869,60000.0,60000.0,60000
50,2,49,35,2,0,0,2020,2,1,0,17,0,0,0,0,0,0,4,3.5,123100,30775.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,58106.99348645869,100.0,100.0,100
8000,3,41,36,1,0,1,2023,2,1,5,11,1,0,0,0,0,0,3,3.0,96000,32000.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58039.03816199377,32000.0,32000.0,24000
12000,3,64,31,0,1,1,2022,5,2,5,21,1,0,0,0,0,1,5,4.2,357500,71500.0,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58106.99348645869,103000.0,103000.0,36000
3000,1,42,13,0,0,0,2020,10,4,6,18,1,0,0,0,0,0,5,2.6,231000,46200.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,57205.288270377736,3000.0,3000.0,3000
12000,2,61,47,1,2,1,2023,3,1,2,22,0,0,0,0,0,1,7,3.2857142857142856,528000,75428.57142857143,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58106.99348645869,20666.666666666668,75428.57142857143,24000
12000,2,35,1,1,3,0,2022,4,2,3,7,0,0,0,0,0,1,3,2.3333333333333335,59000,19666.666666666668,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,57205.288270377736,24000.0,24000.0,24000
3000,1,25,26,0,2,1,2021,1,1,0,11,0,0,0,1,0,0,3,1.6666666666666667,117000,39000.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,57205.288270377736,3000.0,3000.0,3000
8000,1,48,43,1,2,1,2023,5,2,5,6,1,0,0,0,0,1,6,2.6666666666666665,548000,91333.33333333333,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,57205.288270377736,72666.66666666667,91333.33333333333,8000
